"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year","h_margin","away_year","home_year","home_strength","away_strength","bb_id","home_pd_adv","home_rate","away_rate"
"Denver Nuggets","Orlando Magic",99,108,"Wed, Nov 15, 2006","2006-11-15",0,1,0,2007,9,"Denver Nuggets_2007","Orlando Magic_2007",0.780487804878049,1.6219512195122,-1,-0.841463414634146,-1.491,0.0390000000000015
"Memphis Grizzlies","Sacramento Kings",111,115,"Wed, Nov 15, 2006","2006-11-15",0,0,0,2007,4,"Memphis Grizzlies_2007","Sacramento Kings_2007",-1.80487804878049,-5.14634146341463,0,3.34146341463415,0.889000000000001,-0.470999999999998
"Charlotte Bobcats","San Antonio Spurs",95,92,"Wed, Nov 15, 2006","2006-11-15",0,1,1,2007,-3,"Charlotte Bobcats_2007","San Antonio Spurs_2007",8.42682926829268,-3.74390243902439,0,12.1707317073171,4.969,-3.191
"Philadelphia 76ers","Seattle SuperSonics",96,90,"Wed, Nov 15, 2006","2006-11-15",0,0,0,2007,-6,"Philadelphia 76ers_2007","Seattle SuperSonics_2007",-2.89024390243902,-3.02439024390244,0,0.134146341463415,-2.001,-2.001
"Sacramento Kings","Golden State Warriors",105,117,"Thu, Nov 16, 2006","2006-11-16",0,1,0,2007,12,"Sacramento Kings_2007","Golden State Warriors_2007",-0.341463414634146,-1.80487804878049,-1,1.46341463414634,-2.171,0.889000000000001
"Chicago Bulls","Houston Rockets",100,101,"Thu, Nov 16, 2006","2006-11-16",0,0,0,2007,1,"Chicago Bulls_2007","Houston Rockets_2007",4.85365853658537,5.01219512195122,0,-0.158536585365853,1.399,2.249
"Portland Trail Blazers","Boston Celtics",90,118,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,28,"Portland Trail Blazers_2007","Boston Celtics_2007",-3.41463414634146,-4.29268292682927,0,0.878048780487805,-2.171,-5.911
"Minnesota Timberwolves","Cleveland Cavaliers",76,92,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,16,"Minnesota Timberwolves_2007","Cleveland Cavaliers_2007",3.82926829268293,-3.67073170731707,0,7.5,2.249,-1.831
"Washington Wizards","Detroit Pistons",91,100,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,9,"Washington Wizards_2007","Detroit Pistons_2007",4.15853658536585,-0.51219512195122,0,4.67073170731707,3.439,-0.810999999999998
"New Jersey Nets","Indiana Pacers",100,91,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,-9,"New Jersey Nets_2007","Indiana Pacers_2007",-2.4390243902439,-0.768292682926829,0,-1.67073170731707,1.059,1.739
"Toronto Raptors","Los Angeles Lakers",100,107,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,7,"Toronto Raptors_2007","Los Angeles Lakers_2007",-0.0731707317073171,0.98780487804878,0,-1.0609756097561,0.379000000000001,-3.021
"Dallas Mavericks","Memphis Grizzlies",115,103,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,-12,"Dallas Mavericks_2007","Memphis Grizzlies_2007",-5.14634146341463,7.21951219512195,0,-12.3658536585366,-0.470999999999998,4.969
"New York Knicks","Miami Heat",100,76,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,-24,"New York Knicks_2007","Miami Heat_2007",-0.914634146341463,-2.85365853658537,0,1.9390243902439,3.439,-3.701
"Philadelphia 76ers","Phoenix Suns",94,106,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,12,"Philadelphia 76ers_2007","Phoenix Suns_2007",7.30487804878049,-3.02439024390244,0,10.3292682926829,4.629,-2.001
"Chicago Bulls","San Antonio Spurs",83,100,"Fri, Nov 17, 2006","2006-11-17",0,1,0,2007,17,"Chicago Bulls_2007","San Antonio Spurs_2007",8.42682926829268,5.01219512195122,-1,3.41463414634146,4.969,2.249
"Utah Jazz","Seattle SuperSonics",118,109,"Fri, Nov 17, 2006","2006-11-17",0,0,0,2007,-9,"Utah Jazz_2007","Seattle SuperSonics_2007",-2.89024390243902,2.86585365853659,0,-5.75609756097561,-2.001,-0.810999999999998
"Miami Heat","Atlanta Hawks",93,88,"Sat, Nov 18, 2006","2006-11-18",0,1,0,2007,-5,"Miami Heat_2007","Atlanta Hawks_2007",-4.75609756097561,-0.914634146341463,-1,-3.84146341463415,-4.551,3.439
"Memphis Grizzlies","Dallas Mavericks",84,89,"Sat, Nov 18, 2006","2006-11-18",0,1,1,2007,5,"Memphis Grizzlies_2007","Dallas Mavericks_2007",7.21951219512195,-5.14634146341463,0,12.3658536585366,4.969,-0.470999999999998
"Toronto Raptors","Denver Nuggets",109,117,"Sat, Nov 18, 2006","2006-11-18",0,1,0,2007,8,"Toronto Raptors_2007","Denver Nuggets_2007",1.6219512195122,0.98780487804878,-1,0.634146341463415,0.0390000000000015,-3.021
"Houston Rockets","Detroit Pistons",92,104,"Sat, Nov 18, 2006","2006-11-18",0,0,1,2007,12,"Houston Rockets_2007","Detroit Pistons_2007",4.15853658536585,4.85365853658537,1,-0.695121951219512,3.439,1.399
"Seattle SuperSonics","Golden State Warriors",95,107,"Sat, Nov 18, 2006","2006-11-18",0,1,0,2007,12,"Seattle SuperSonics_2007","Golden State Warriors_2007",-0.341463414634146,-2.89024390243902,-1,2.54878048780488,-2.171,-2.001
"Philadelphia 76ers","Los Angeles Clippers",97,103,"Sat, Nov 18, 2006","2006-11-18",0,1,0,2007,6,"Philadelphia 76ers_2007","Los Angeles Clippers_2007",-0.463414634146341,-3.02439024390244,-1,2.5609756097561,1.909,-2.001
"Indiana Pacers","Milwaukee Bucks",102,100,"Sat, Nov 18, 2006","2006-11-18",0,1,0,2007,-2,"Indiana Pacers_2007","Milwaukee Bucks_2007",-4.3780487804878,-2.4390243902439,-1,-1.9390243902439,0.209000000000001,1.059
"New Orleans/Oklahoma City Hornets","Minnesota Timberwolves",99,96,"Sat, Nov 18, 2006","2006-11-18",0,0,1,2007,-3,"New Orleans/Oklahoma City Hornets_2007","Minnesota Timberwolves_2007",-3.67073170731707,-1.57317073170732,1,-2.09756097560976,-1.831,-0.300999999999998
"Portland Trail Blazers","New Jersey Nets",86,68,"Sat, Nov 18, 2006","2006-11-18",0,1,1,2007,-18,"Portland Trail Blazers_2007","New Jersey Nets_2007",-0.768292682926829,-4.29268292682927,0,3.52439024390244,1.739,-5.911
"Boston Celtics","New York Knicks",122,118,"Sat, Nov 18, 2006","2006-11-18",0,1,1,2007,-4,"Boston Celtics_2007","New York Knicks_2007",-2.85365853658537,-3.41463414634146,0,0.560975609756098,-3.701,-2.171
"Charlotte Bobcats","Orlando Magic",83,97,"Sat, Nov 18, 2006","2006-11-18",0,0,0,2007,14,"Charlotte Bobcats_2007","Orlando Magic_2007",0.780487804878049,-3.74390243902439,0,4.52439024390244,-1.491,-3.191
"Phoenix Suns","Utah Jazz",117,120,"Sat, Nov 18, 2006","2006-11-18",0,1,1,2007,3,"Phoenix Suns_2007","Utah Jazz_2007",2.86585365853659,7.30487804878049,0,-4.4390243902439,-0.810999999999998,4.629
"Cleveland Cavaliers","Washington Wizards",99,111,"Sat, Nov 18, 2006","2006-11-18",0,1,1,2007,12,"Cleveland Cavaliers_2007","Washington Wizards_2007",-0.51219512195122,3.82926829268293,0,-4.34146341463415,-0.810999999999998,2.249
"Chicago Bulls","Los Angeles Lakers",72,82,"Sun, Nov 19, 2006","2006-11-19",0,0,0,2007,10,"Chicago Bulls_2007","Los Angeles Lakers_2007",-0.0731707317073171,5.01219512195122,0,-5.08536585365854,0.379000000000001,2.249
"San Antonio Spurs","Sacramento Kings",108,99,"Sun, Nov 19, 2006","2006-11-19",0,0,0,2007,-9,"San Antonio Spurs_2007","Sacramento Kings_2007",-1.80487804878049,8.42682926829268,0,-10.2317073170732,0.889000000000001,4.969
"Dallas Mavericks","Charlotte Bobcats",93,85,"Mon, Nov 20, 2006","2006-11-20",0,0,0,2007,-8,"Dallas Mavericks_2007","Charlotte Bobcats_2007",-3.74390243902439,7.21951219512195,0,-10.9634146341463,-3.191,4.969
"Phoenix Suns","Golden State Warriors",113,110,"Mon, Nov 20, 2006","2006-11-20",0,0,0,2007,-3,"Phoenix Suns_2007","Golden State Warriors_2007",-0.341463414634146,7.30487804878049,0,-7.64634146341463,-2.171,4.629
"Orlando Magic","Memphis Grizzlies",86,95,"Mon, Nov 20, 2006","2006-11-20",0,0,0,2007,9,"Orlando Magic_2007","Memphis Grizzlies_2007",-5.14634146341463,0.780487804878049,0,-5.92682926829268,-0.470999999999998,-1.491
"Houston Rockets","New York Knicks",97,90,"Mon, Nov 20, 2006","2006-11-20",0,0,0,2007,-7,"Houston Rockets_2007","New York Knicks_2007",-2.85365853658537,4.85365853658537,0,-7.70731707317073,-3.701,1.399
"San Antonio Spurs","Portland Trail Blazers",107,98,"Mon, Nov 20, 2006","2006-11-20",0,1,0,2007,-9,"San Antonio Spurs_2007","Portland Trail Blazers_2007",-4.29268292682927,8.42682926829268,-1,-12.719512195122,-5.911,4.969
"New Jersey Nets","Seattle SuperSonics",87,99,"Mon, Nov 20, 2006","2006-11-20",0,0,0,2007,12,"New Jersey Nets_2007","Seattle SuperSonics_2007",-2.89024390243902,-0.768292682926829,0,-2.1219512195122,-2.001,1.739
"Toronto Raptors","Utah Jazz",96,101,"Mon, Nov 20, 2006","2006-11-20",0,0,0,2007,5,"Toronto Raptors_2007","Utah Jazz_2007",2.86585365853659,0.98780487804878,0,1.8780487804878,-0.810999999999998,-3.021
"Memphis Grizzlies","Cleveland Cavaliers",94,97,"Tue, Nov 21, 2006","2006-11-21",0,1,0,2007,3,"Memphis Grizzlies_2007","Cleveland Cavaliers_2007",3.82926829268293,-5.14634146341463,-1,8.97560975609756,2.249,-0.470999999999998
"Washington Wizards","Dallas Mavericks",80,107,"Tue, Nov 21, 2006","2006-11-21",0,0,1,2007,27,"Washington Wizards_2007","Dallas Mavericks_2007",7.21951219512195,-0.51219512195122,1,7.73170731707317,4.969,-0.810999999999998
"Chicago Bulls","Denver Nuggets",109,113,"Tue, Nov 21, 2006","2006-11-21",0,0,0,2007,4,"Chicago Bulls_2007","Denver Nuggets_2007",1.6219512195122,5.01219512195122,0,-3.39024390243902,0.0390000000000015,2.249
"Milwaukee Bucks","Indiana Pacers",88,93,"Tue, Nov 21, 2006","2006-11-21",0,0,0,2007,5,"Milwaukee Bucks_2007","Indiana Pacers_2007",-2.4390243902439,-4.3780487804878,0,1.9390243902439,1.059,0.209000000000001
"Los Angeles Clippers","Los Angeles Lakers",101,105,"Tue, Nov 21, 2006","2006-11-21",0,0,0,2007,4,"Los Angeles Clippers_2007","Los Angeles Lakers_2007",-0.0731707317073171,-0.463414634146341,0,0.390243902439024,0.379000000000001,1.909
"Miami Heat","New Orleans/Oklahoma City Hornets",86,101,"Tue, Nov 21, 2006","2006-11-21",0,0,0,2007,15,"Miami Heat_2007","New Orleans/Oklahoma City Hornets_2007",-1.57317073170732,-0.914634146341463,0,-0.658536585365854,-0.300999999999998,3.439
"Detroit Pistons","Philadelphia 76ers",97,87,"Tue, Nov 21, 2006","2006-11-21",0,0,0,2007,-10,"Detroit Pistons_2007","Philadelphia 76ers_2007",-3.02439024390244,4.15853658536585,0,-7.18292682926829,-2.001,3.439
"Boston Celtics","Charlotte Bobcats",83,92,"Wed, Nov 22, 2006","2006-11-22",0,0,0,2007,9,"Boston Celtics_2007","Charlotte Bobcats_2007",-3.74390243902439,-3.41463414634146,0,-0.329268292682927,-3.191,-2.171
"Atlanta Hawks","Detroit Pistons",98,103,"Wed, Nov 22, 2006","2006-11-22",0,0,1,2007,5,"Atlanta Hawks_2007","Detroit Pistons_2007",4.15853658536585,-4.75609756097561,1,8.91463414634146,3.439,-4.551
"Denver Nuggets","Golden State Warriors",115,112,"Wed, Nov 22, 2006","2006-11-22",0,1,0,2007,-3,"Denver Nuggets_2007","Golden State Warriors_2007",-0.341463414634146,1.6219512195122,-1,-1.96341463414634,-2.171,0.0390000000000015
"Washington Wizards","Houston Rockets",82,86,"Wed, Nov 22, 2006","2006-11-22",0,1,0,2007,4,"Washington Wizards_2007","Houston Rockets_2007",4.85365853658537,-0.51219512195122,-1,5.36585365853658,1.399,-0.810999999999998
"Seattle SuperSonics","Los Angeles Clippers",95,85,"Wed, Nov 22, 2006","2006-11-22",0,0,1,2007,-10,"Seattle SuperSonics_2007","Los Angeles Clippers_2007",-0.463414634146341,-2.89024390243902,1,2.42682926829268,1.909,-2.001
"Philadelphia 76ers","Milwaukee Bucks",94,98,"Wed, Nov 22, 2006","2006-11-22",0,1,1,2007,4,"Philadelphia 76ers_2007","Milwaukee Bucks_2007",-4.3780487804878,-3.02439024390244,0,-1.35365853658537,0.209000000000001,-2.001
"New York Knicks","Minnesota Timberwolves",89,107,"Wed, Nov 22, 2006","2006-11-22",0,0,0,2007,18,"New York Knicks_2007","Minnesota Timberwolves_2007",-3.67073170731707,-2.85365853658537,0,-0.817073170731708,-1.831,-3.701
"Indiana Pacers","Orlando Magic",91,96,"Wed, Nov 22, 2006","2006-11-22",0,1,0,2007,5,"Indiana Pacers_2007","Orlando Magic_2007",0.780487804878049,-2.4390243902439,-1,3.21951219512195,-1.491,1.059
"New Orleans/Oklahoma City Hornets","Phoenix Suns",83,92,"Wed, Nov 22, 2006","2006-11-22",0,1,0,2007,9,"New Orleans/Oklahoma City Hornets_2007","Phoenix Suns_2007",7.30487804878049,-1.57317073170732,-1,8.87804878048781,4.629,-0.300999999999998
"New Jersey Nets","Portland Trail Blazers",97,100,"Wed, Nov 22, 2006","2006-11-22",0,0,0,2007,3,"New Jersey Nets_2007","Portland Trail Blazers_2007",-4.29268292682927,-0.768292682926829,0,-3.52439024390244,-5.911,1.739
"Utah Jazz","Sacramento Kings",110,101,"Wed, Nov 22, 2006","2006-11-22",0,0,0,2007,-9,"Utah Jazz_2007","Sacramento Kings_2007",-1.80487804878049,2.86585365853659,0,-4.67073170731707,0.889000000000001,-0.810999999999998
"Miami Heat","San Antonio Spurs",86,106,"Wed, Nov 22, 2006","2006-11-22",0,1,0,2007,20,"Miami Heat_2007","San Antonio Spurs_2007",8.42682926829268,-0.914634146341463,-1,9.34146341463415,4.969,3.439
"Cleveland Cavaliers","Toronto Raptors",87,95,"Wed, Nov 22, 2006","2006-11-22",0,1,0,2007,8,"Cleveland Cavaliers_2007","Toronto Raptors_2007",0.98780487804878,3.82926829268293,-1,-2.84146341463415,-3.021,2.249
"Toronto Raptors","Atlanta Hawks",93,97,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,4,"Toronto Raptors_2007","Atlanta Hawks_2007",-4.75609756097561,0.98780487804878,0,-5.74390243902439,-4.551,-3.021
"New York Knicks","Boston Celtics",101,77,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,-24,"New York Knicks_2007","Boston Celtics_2007",-3.41463414634146,-2.85365853658537,0,-0.560975609756098,-2.171,-3.701
"Golden State Warriors","Denver Nuggets",129,140,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,11,"Golden State Warriors_2007","Denver Nuggets_2007",1.6219512195122,-0.341463414634146,0,1.96341463414634,0.0390000000000015,-2.171
"Charlotte Bobcats","Detroit Pistons",95,104,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,9,"Charlotte Bobcats_2007","Detroit Pistons_2007",4.15853658536585,-3.74390243902439,0,7.90243902439024,3.439,-3.191
"Cleveland Cavaliers","Indiana Pacers",87,97,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,10,"Cleveland Cavaliers_2007","Indiana Pacers_2007",-2.4390243902439,3.82926829268293,0,-6.26829268292683,1.059,2.249
"Washington Wizards","Memphis Grizzlies",80,95,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,15,"Washington Wizards_2007","Memphis Grizzlies_2007",-5.14634146341463,-0.51219512195122,0,-4.63414634146342,-0.470999999999998,-0.810999999999998
"Orlando Magic","Miami Heat",107,104,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,-3,"Orlando Magic_2007","Miami Heat_2007",-0.914634146341463,0.780487804878049,0,-1.69512195121951,3.439,-1.491
"Minnesota Timberwolves","New Orleans/Oklahoma City Hornets",86,79,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,-7,"Minnesota Timberwolves_2007","New Orleans/Oklahoma City Hornets_2007",-1.57317073170732,-3.67073170731707,0,2.09756097560976,-0.300999999999998,-1.831
"Chicago Bulls","Philadelphia 76ers",108,123,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,15,"Chicago Bulls_2007","Philadelphia 76ers_2007",-3.02439024390244,5.01219512195122,0,-8.03658536585366,-2.001,2.249
"New Jersey Nets","Phoenix Suns",93,99,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,6,"New Jersey Nets_2007","Phoenix Suns_2007",7.30487804878049,-0.768292682926829,0,8.07317073170732,4.629,1.739
"Dallas Mavericks","San Antonio Spurs",95,92,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,-3,"Dallas Mavericks_2007","San Antonio Spurs_2007",8.42682926829268,7.21951219512195,0,1.20731707317073,4.969,4.969
"Sacramento Kings","Seattle SuperSonics",109,100,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,-9,"Sacramento Kings_2007","Seattle SuperSonics_2007",-2.89024390243902,-1.80487804878049,0,-1.08536585365854,-2.001,0.889000000000001
"Los Angeles Lakers","Utah Jazz",108,114,"Fri, Nov 24, 2006","2006-11-24",0,0,0,2007,6,"Los Angeles Lakers_2007","Utah Jazz_2007",2.86585365853659,-0.0731707317073171,0,2.9390243902439,-0.810999999999998,0.379000000000001
"Miami Heat","Charlotte Bobcats",102,93,"Sat, Nov 25, 2006","2006-11-25",0,1,1,2007,-9,"Miami Heat_2007","Charlotte Bobcats_2007",-3.74390243902439,-0.914634146341463,0,-2.82926829268293,-3.191,3.439
"Philadelphia 76ers","Cleveland Cavaliers",95,108,"Sat, Nov 25, 2006","2006-11-25",0,1,1,2007,13,"Philadelphia 76ers_2007","Cleveland Cavaliers_2007",3.82926829268293,-3.02439024390244,0,6.85365853658537,2.249,-2.001
"New Orleans/Oklahoma City Hornets","Dallas Mavericks",73,85,"Sat, Nov 25, 2006","2006-11-25",0,1,1,2007,12,"New Orleans/Oklahoma City Hornets_2007","Dallas Mavericks_2007",7.21951219512195,-1.57317073170732,0,8.79268292682927,4.969,-0.300999999999998
"Utah Jazz","Golden State Warriors",78,91,"Sat, Nov 25, 2006","2006-11-25",0,1,1,2007,13,"Utah Jazz_2007","Golden State Warriors_2007",-0.341463414634146,2.86585365853659,0,-3.20731707317073,-2.171,-0.810999999999998
"Memphis Grizzlies","Houston Rockets",76,85,"Sat, Nov 25, 2006","2006-11-25",0,1,0,2007,9,"Memphis Grizzlies_2007","Houston Rockets_2007",4.85365853658537,-5.14634146341463,-1,10,1.399,-0.470999999999998
"Boston Celtics","Milwaukee Bucks",111,98,"Sat, Nov 25, 2006","2006-11-25",0,1,0,2007,-13,"Boston Celtics_2007","Milwaukee Bucks_2007",-4.3780487804878,-3.41463414634146,-1,-0.963414634146341,0.209000000000001,-2.171
"Los Angeles Clippers","Minnesota Timberwolves",96,104,"Sat, Nov 25, 2006","2006-11-25",0,0,1,2007,8,"Los Angeles Clippers_2007","Minnesota Timberwolves_2007",-3.67073170731707,-0.463414634146341,1,-3.20731707317073,-1.831,1.909
"Chicago Bulls","New York Knicks",106,95,"Sat, Nov 25, 2006","2006-11-25",0,1,1,2007,-11,"Chicago Bulls_2007","New York Knicks_2007",-2.85365853658537,5.01219512195122,0,-7.86585365853658,-3.701,2.249
"Atlanta Hawks","Orlando Magic",79,98,"Sat, Nov 25, 2006","2006-11-25",0,1,1,2007,19,"Atlanta Hawks_2007","Orlando Magic_2007",0.780487804878049,-4.75609756097561,0,5.53658536585366,-1.491,-4.551
"Portland Trail Blazers","Sacramento Kings",85,105,"Sat, Nov 25, 2006","2006-11-25",0,0,1,2007,20,"Portland Trail Blazers_2007","Sacramento Kings_2007",-1.80487804878049,-4.29268292682927,1,2.48780487804878,0.889000000000001,-5.911
"Detroit Pistons","Washington Wizards",115,111,"Sat, Nov 25, 2006","2006-11-25",0,1,1,2007,-4,"Detroit Pistons_2007","Washington Wizards_2007",-0.51219512195122,4.15853658536585,0,-4.67073170731707,-0.810999999999998,3.439
"Los Angeles Clippers","Denver Nuggets",88,103,"Sun, Nov 26, 2006","2006-11-26",0,1,0,2007,15,"Los Angeles Clippers_2007","Denver Nuggets_2007",1.6219512195122,-0.463414634146341,-1,2.08536585365854,0.0390000000000015,1.909
"New Jersey Nets","Los Angeles Lakers",93,99,"Sun, Nov 26, 2006","2006-11-26",0,0,0,2007,6,"New Jersey Nets_2007","Los Angeles Lakers_2007",-0.0731707317073171,-0.768292682926829,0,0.695121951219512,0.379000000000001,1.739
"Phoenix Suns","Portland Trail Blazers",119,101,"Sun, Nov 26, 2006","2006-11-26",0,0,1,2007,-18,"Phoenix Suns_2007","Portland Trail Blazers_2007",-4.29268292682927,7.30487804878049,1,-11.5975609756098,-5.911,4.629
"San Antonio Spurs","Seattle SuperSonics",98,78,"Sun, Nov 26, 2006","2006-11-26",0,0,0,2007,-20,"San Antonio Spurs_2007","Seattle SuperSonics_2007",-2.89024390243902,8.42682926829268,0,-11.3170731707317,-2.001,4.969
"Indiana Pacers","Toronto Raptors",83,92,"Sun, Nov 26, 2006","2006-11-26",0,0,0,2007,9,"Indiana Pacers_2007","Toronto Raptors_2007",0.98780487804878,-2.4390243902439,0,3.42682926829268,-3.021,1.059
"Minnesota Timberwolves","Dallas Mavericks",87,93,"Mon, Nov 27, 2006","2006-11-27",0,0,0,2007,6,"Minnesota Timberwolves_2007","Dallas Mavericks_2007",7.21951219512195,-3.67073170731707,0,10.890243902439,4.969,-1.831
"San Antonio Spurs","Golden State Warriors",102,111,"Mon, Nov 27, 2006","2006-11-27",0,1,0,2007,9,"San Antonio Spurs_2007","Golden State Warriors_2007",-0.341463414634146,8.42682926829268,-1,-8.76829268292683,-2.171,4.969
"Philadelphia 76ers","Miami Heat",91,103,"Mon, Nov 27, 2006","2006-11-27",0,0,0,2007,12,"Philadelphia 76ers_2007","Miami Heat_2007",-0.914634146341463,-3.02439024390244,0,2.10975609756098,3.439,-2.001
"Orlando Magic","Utah Jazz",88,75,"Mon, Nov 27, 2006","2006-11-27",0,0,0,2007,-13,"Orlando Magic_2007","Utah Jazz_2007",2.86585365853659,0.780487804878049,0,2.08536585365854,-0.810999999999998,-1.491
"New York Knicks","Chicago Bulls",85,102,"Tue, Nov 28, 2006","2006-11-28",0,0,0,2007,17,"New York Knicks_2007","Chicago Bulls_2007",5.01219512195122,-2.85365853658537,0,7.86585365853658,2.249,-3.701
"Memphis Grizzlies","Denver Nuggets",108,96,"Tue, Nov 28, 2006","2006-11-28",0,0,0,2007,-12,"Memphis Grizzlies_2007","Denver Nuggets_2007",1.6219512195122,-5.14634146341463,0,6.76829268292683,0.0390000000000015,-0.470999999999998
"Minnesota Timberwolves","Houston Rockets",75,82,"Tue, Nov 28, 2006","2006-11-28",0,1,0,2007,7,"Minnesota Timberwolves_2007","Houston Rockets_2007",4.85365853658537,-3.67073170731707,-1,8.52439024390244,1.399,-1.831
"Milwaukee Bucks","Los Angeles Lakers",109,105,"Tue, Nov 28, 2006","2006-11-28",0,0,0,2007,-4,"Milwaukee Bucks_2007","Los Angeles Lakers_2007",-0.0731707317073171,-4.3780487804878,0,4.30487804878049,0.379000000000001,0.209000000000001
"Charlotte Bobcats","New Jersey Nets",96,92,"Tue, Nov 28, 2006","2006-11-28",0,0,0,2007,-4,"Charlotte Bobcats_2007","New Jersey Nets_2007",-0.768292682926829,-3.74390243902439,0,2.97560975609756,1.739,-3.191
